price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,years_since_last_renovation
575000.0,2,1,1510,4032,1.5,0,0,3,1310,200,88,49
350000.0,4,2,2300,4600,1.5,0,0,4,1340,960,119,119
259000.0,4,1,1490,7560,2.0,0,0,3,1490,0,57,60
599000.0,5,2,2820,4608,1.0,0,0,3,1450,1370,56,12
210000.0,4,1,1130,7840,1.0,0,0,4,1130,0,53,53
1184000.0,4,2,3200,7500,1.5,0,1,5,1860,1340,75,38
545000.0,3,1,1510,5000,1.5,0,0,3,1510,0,114,19
299995.0,3,2,1970,7500,2.0,0,0,3,1970,0,35,23
440000.0,3,1,1210,5750,1.5,0,0,4,1210,0,113,113
699000.0,4,2,3280,27441,2.0,0,0,3,3280,0,27,27
795000.0,3,2,2420,17859,1.0,0,1,5,1500,920,44,44
445000.0,5,1,2460,6846,1.5,0,0,5,1340,1120,112,39
397990.0,3,1,1180,11862,1.0,0,0,4,1180,0,75,75
706000.0,3,2,1900,6400,1.0,0,0,5,1410,490,81,81
363000.0,3,3,1651,1779,2.0,0,0,3,1341,310,15,15
850000.0,4,2,2130,11843,2.0,0,0,4,2130,0,51,51
620000.0,2,1,1430,3000,1.5,0,0,3,1300,130,94,94
1228000.0,4,2,5730,44947,2.0,0,4,3,4280,1450,32,32
333000.0,4,2,1910,9244,1.0,0,0,4,1910,0,60,60
743000.0,3,1,2110,11250,1.0,0,0,4,2110,0,62,22
448000.0,2,1,1630,3780,1.0,0,0,4,890,740,83,22
485000.0,4,2,2470,35073,2.0,0,0,3,2470,0,34,34
489950.0,4,2,2640,31941,1.0,0,0,4,2640,0,37,37
498500.0,5,2,2990,7420,2.0,0,0,3,2990,0,27,27
531000.0,3,2,2120,9736,2.0,0,0,3,2120,0,35,23
670000.0,3,2,2050,6420,1.0,0,3,3,1730,320,67,22
310000.0,5,3,1880,5000,1.0,0,0,3,1100,780,26,26
835000.0,3,3,2790,12523,2.0,1,4,4,1600,1190,46,46
1688000.0,4,2,3000,7500,2.0,0,0,3,3000,0,86,29
495000.0,4,2,2140,7245,2.0,0,0,3,2140,0,20,20
495000.0,3,2,1769,9300,1.0,0,0,4,1769,0,68,14
440000.0,3,1,1710,6556,1.5,0,0,4,1200,510,97,30
280000.0,1,0,420,6720,1.0,0,0,3,420,0,101,15
1070000.0,4,2,3270,35445,2.0,0,0,3,3270,0,34,34
1034500.0,4,2,2370,10858,2.0,0,0,3,2370,0,20,20
248000.0,4,2,1770,5855,2.0,0,0,3,1770,0,20,20
294000.0,4,2,2210,8465,1.0,0,0,3,1490,720,33,14
561000.0,3,2,1710,4140,2.0,0,0,3,1710,0,19,20
656500.0,4,2,2710,4750,1.0,0,0,4,1460,1250,104,38
660000.0,3,3,2340,2970,2.0,0,0,5,2160,180,98,98
370000.0,2,1,1220,17172,1.0,0,0,4,1220,0,76,35
349950.0,3,1,1060,9525,1.0,0,0,3,1060,0,57,60
223000.0,2,1,910,9869,1.0,0,0,3,910,0,66,23
560000.0,4,1,1880,3880,1.5,0,0,4,1090,790,79,79
594000.0,4,1,1870,5200,2.0,0,0,4,1200,670,86,86
600000.0,3,2,1480,5400,2.0,0,0,4,1480,0,109,78
315000.0,3,2,1880,7000,2.0,0,0,3,1880,0,30,30
430000.0,4,1,1890,6000,1.0,0,0,4,1110,780,76,35
440000.0,3,2,1560,7392,1.0,0,0,5,1030,530,51,51
312500.0,2,1,1070,1200,2.0,0,0,3,1070,0,24,24
1240000.0,5,4,4410,14380,2.0,0,0,3,4410,0,17,17
300000.0,3,3,1470,1235,2.0,0,0,3,1180,290,15,15
680000.0,3,2,2570,3600,2.5,0,0,3,2570,0,16,16
336750.0,2,2,1170,1011,2.0,0,0,3,1170,0,14,14
822500.0,5,3,2320,4960,2.0,0,0,5,1720,600,97,97
589000.0,4,3,2440,9600,2.0,0,0,5,2440,0,62,62
863000.0,4,2,4120,22370,2.0,0,0,3,4120,0,26,26
210000.0,2,1,1440,5680,1.0,0,0,4,1440,0,45,23
206135.0,3,1,1340,11070,1.0,0,0,4,1340,0,45,23
1125000.0,6,3,3010,4360,2.0,0,0,3,2000,1010,9,9
285000.0,3,1,1840,8601,1.0,0,0,3,920,920,118,9
230000.0,2,1,930,7550,1.0,0,0,3,930,0,37,37
845000.0,4,2,4070,115434,2.0,0,0,3,4070,0,21,21
350000.0,3,1,1820,9545,1.0,0,0,3,1230,590,47,47
304000.0,3,1,1280,8184,1.5,0,0,4,1280,0,76,35
370000.0,2,1,900,4600,1.0,0,0,3,900,0,72,29
810000.0,3,1,1980,13503,1.0,0,2,4,1320,660,71,71
440000.0,4,2,2010,7575,1.0,0,0,3,1220,790,49,49
1030000.0,4,2,2750,4800,2.0,0,0,3,1960,790,118,18
775000.0,4,2,3140,10875,1.0,0,1,3,1940,1200,84,54
1335000.0,5,2,4200,5800,2.5,0,0,4,2910,1290,117,33
235000.0,3,1,1900,8540,1.0,0,0,3,950,950,43,43
499950.0,3,1,1830,3000,1.5,0,0,3,1430,400,97,20
622500.0,5,2,3320,23760,2.0,0,0,4,2190,1130,48,48
300000.0,4,2,2700,10814,1.0,0,0,4,1560,1140,57,57
205000.0,3,1,1290,6566,1.0,0,0,5,1290,0,47,47
435000.0,3,1,1500,8173,1.0,0,0,3,1500,0,26,26
697000.0,4,2,3650,48351,1.5,0,0,4,3650,0,45,23
153000.0,3,1,1270,6405,1.5,0,0,3,1270,0,79,79
454000.0,4,2,2630,39000,2.0,0,0,3,2630,0,44,9
345000.0,2,1,1800,26615,1.0,0,0,5,1240,560,36,36
585000.0,3,1,1870,2807,1.5,0,0,4,1580,290,96,96
380000.0,4,2,2540,6365,2.0,0,0,3,1870,670,23,23
250600.0,4,2,1930,8660,1.0,0,0,3,1120,810,42,10
890000.0,4,2,2770,13500,2.0,0,0,3,2770,0,49,49
370000.0,4,2,2220,5338,2.0,0,0,3,2220,0,22,22
369500.0,3,1,1650,9957,1.0,0,0,4,1100,550,62,22
883000.0,4,2,3670,54450,2.0,0,0,3,3670,0,24,24
950000.0,4,2,3770,35081,2.0,0,0,3,3770,0,34,34
615000.0,3,1,2350,20820,1.0,0,0,4,1800,550,45,23
305000.0,3,1,1210,5240,1.0,0,0,4,610,600,40,40
590000.0,4,2,2010,7972,2.0,0,0,4,2010,0,34,34
485000.0,3,2,1580,6065,2.0,0,0,3,1580,0,38,38
215000.0,2,1,710,7200,1.0,0,0,3,710,0,80,21
430000.0,3,2,1910,5040,1.5,0,0,3,1910,0,52,52
324900.0,4,2,1880,7965,2.0,0,0,3,1880,0,23,23
849900.0,2,2,2280,641203,2.0,0,0,3,2280,0,33,14
975000.0,5,2,3100,10014,1.0,0,2,4,1660,1440,50,50
910000.0,5,2,2350,4000,2.0,0,0,3,2350,0,30,30
459950.0,3,1,1850,6869,1.0,0,2,5,1100,750,104,89
325000.0,3,2,2070,8337,2.0,0,0,3,2070,0,26,26
513000.0,4,2,2020,7070,1.0,0,0,5,1010,1010,65,65
475000.0,3,2,1580,12177,1.0,0,0,3,1200,380,42,10
419000.0,4,2,2690,7947,2.0,0,0,3,2690,0,30,30
760000.0,4,2,2420,10285,1.0,0,4,3,1700,720,65,19
1120000.0,5,1,2540,6660,2.0,0,3,4,2340,200,69,44
129000.0,2,1,1150,30184,1.0,0,0,3,1150,0,73,18
725000.0,5,2,3210,12000,1.0,0,0,4,1830,1380,55,55
580000.0,3,2,2040,4627,2.0,0,0,3,2040,0,31,31
385000.0,3,2,1920,4833,1.0,0,0,4,1060,860,102,102
265000.0,4,1,1900,10588,1.0,0,0,5,1900,0,65,65
1735000.0,3,2,4310,32093,1.5,0,4,5,2510,1800,41,41
330000.0,3,2,1070,1155,2.0,0,0,3,720,350,18,18
665000.0,4,2,2790,43091,2.0,0,0,4,2790,0,34,34
799000.0,3,2,2860,4442,2.0,0,0,3,2860,0,23,23
589000.0,3,2,2250,8800,1.0,0,0,4,1250,1000,98,55
1695000.0,2,2,3170,3000,2.0,0,2,5,1990,1180,123,123
538000.0,3,1,1460,7200,1.0,0,0,3,1260,200,117,9
530100.0,3,1,1540,3399,1.5,0,0,3,1200,340,97,20
718500.0,3,2,2910,6600,2.0,0,0,4,1920,990,123,35
299000.0,3,1,1180,13927,1.0,0,0,5,1180,0,61,61
556000.0,3,1,1640,7437,1.0,0,0,3,1090,550,75,29
171000.0,4,2,1520,19672,1.0,0,0,3,1020,500,103,44
540000.0,5,3,3610,9775,2.0,0,0,3,3610,0,20,20
250000.0,3,2,1400,3814,2.0,0,0,3,1400,0,11,111
795000.0,4,3,3200,3250,2.0,0,0,3,2670,530,16,16
575000.0,3,3,1384,1287,2.0,0,0,3,1144,240,17,17
379500.0,3,2,1410,1287,2.0,0,0,3,1290,120,18,18
385000.0,4,2,2050,5276,2.0,0,0,3,2050,0,17,17
415500.0,4,2,1750,4779,2.0,0,0,3,1750,0,14,14
397500.0,3,2,1510,6710,1.0,0,0,3,1070,440,51,21
530000.0,3,2,1930,7214,2.0,0,0,3,1930,0,18,18
883000.0,4,2,2960,41656,2.0,0,0,3,2960,0,38,38
850000.0,5,2,2920,11880,1.0,0,0,5,1660,1260,55,55
496752.0,2,1,1980,5000,1.0,0,0,4,1090,890,100,100
330000.0,3,1,1430,8865,1.0,0,0,3,1430,0,73,18
735000.0,4,2,2450,4187,2.0,0,2,3,2450,0,13,13
525000.0,4,2,2360,4924,2.0,0,0,3,2360,0,15,15
269950.0,3,2,1890,4838,2.0,0,0,3,1730,160,21,21
650000.0,3,1,2140,9484,1.0,0,0,3,1290,850,70,70
520500.0,3,2,1900,8100,1.0,0,0,4,950,950,83,22
652500.0,4,2,2700,9122,2.0,0,0,3,2700,0,33,14
506000.0,5,3,2430,8000,1.0,0,0,4,1370,1060,66,22
416000.0,3,1,1110,12150,1.0,0,0,4,1110,0,66,22
500000.0,4,2,2280,15347,1.0,0,0,5,2280,0,63,63
460000.0,3,1,1550,4708,1.0,0,0,4,860,690,74,38
371025.0,3,2,1530,8925,1.0,0,0,3,1530,0,46,19
576000.0,4,2,2440,28405,2.0,0,0,3,2440,0,21,21
353500.0,4,2,1760,9602,2.0,0,0,3,1760,0,36,23
1735000.0,4,2,3040,5000,2.0,0,3,4,2080,960,97,30
183000.0,3,1,1070,8100,1.0,0,0,4,1070,0,66,22
763101.0,3,1,1990,5560,1.0,0,0,4,1100,890,84,34
460000.0,2,1,1090,4000,1.0,0,0,3,970,120,72,29
825000.0,4,1,1890,6938,1.5,0,0,3,1890,0,104,22
265000.0,3,1,1000,9150,1.0,0,0,3,1000,0,54,13
295000.0,3,1,1770,8235,1.0,0,0,3,1030,740,63,11
418000.0,4,3,2360,6250,1.0,0,2,3,1460,900,63,11
554000.0,3,3,3380,108900,2.0,0,0,3,2700,680,24,24
534500.0,3,2,1700,3150,2.0,0,0,3,1700,0,18,18
690000.0,2,1,1600,4000,1.0,0,0,5,850,750,105,105
530000.0,4,2,2050,6360,2.0,0,0,3,2050,0,35,23
357186.0,2,1,1210,1040,2.0,0,0,3,1210,0,9,9
300000.0,5,3,1940,6355,1.0,0,0,3,1200,740,16,16
304000.0,4,2,1810,8750,1.0,0,0,2,1110,700,56,56
385000.0,4,1,1690,4080,1.0,0,0,4,870,820,39,39
415000.0,4,2,1800,2970,1.0,0,0,4,1000,800,100,100
963000.0,4,3,3280,6603,2.0,0,0,3,3280,0,16,16
792500.0,4,2,4290,175421,2.0,0,0,3,4290,0,19,20
309212.0,3,1,1150,9600,1.0,0,0,3,1150,0,44,9
235000.0,2,1,880,1805,2.0,0,0,3,880,0,24,24
667000.0,3,1,1720,8100,2.0,0,0,3,1720,0,116,40
470000.0,3,1,1510,8000,1.0,0,0,4,1510,0,67,67
375000.0,4,2,1240,3000,1.0,0,0,3,1040,200,115,35
410000.0,4,2,1580,9581,1.0,0,0,3,1580,0,70,70
566000.0,4,2,2170,7737,2.0,0,0,3,2170,0,36,23
680000.0,4,2,2500,4950,2.0,0,0,3,2500,0,13,13
332000.0,1,1,960,2640,1.0,0,0,3,760,200,115,35
902000.0,4,2,3030,8507,2.0,0,0,3,3030,0,20,20
500000.0,3,1,1540,10800,1.0,0,0,5,770,770,76,76
445000.0,3,1,1890,32340,1.5,0,3,3,1890,0,47,47
825000.0,4,2,2810,9800,1.0,0,0,4,1710,1100,50,50
1095000.0,4,4,3530,8400,2.0,0,0,5,2630,900,65,65
277000.0,3,1,1100,8536,1.0,0,0,4,1100,0,66,22
545000.0,3,2,1940,9775,1.0,0,2,3,1440,500,48,48
435000.0,3,2,2300,9521,2.0,0,0,3,2300,0,20,20
638000.0,3,2,2110,3600,2.0,0,0,3,2110,0,18,18
418000.0,4,1,1220,10580,1.0,0,0,3,1220,0,58,30
499000.0,3,1,1750,12325,1.0,0,0,4,1470,280,55,55
150000.0,3,1,1230,8056,1.0,0,0,4,1230,0,74,38
759950.0,3,2,3100,23790,2.0,0,0,3,3100,0,21,21
427000.0,3,2,1830,65340,1.0,0,0,3,1520,310,32,32
632500.0,5,2,2640,7096,2.0,0,0,3,2640,0,20,20
660000.0,6,1,1840,2774,1.0,0,0,3,1060,780,123,18
862000.0,4,2,3190,14565,2.0,0,0,3,3190,0,33,14
524000.0,2,1,1120,2000,1.5,0,0,3,1120,0,113,17
470000.0,3,1,1760,6723,1.0,0,0,3,1160,600,65,19
385000.0,3,2,1590,9912,2.0,0,0,3,1590,0,23,23
575000.0,4,2,2120,9603,2.0,0,0,3,2120,0,38,38
220000.0,4,2,2240,9826,1.0,0,0,4,1370,870,35,35
460000.0,2,1,890,2100,1.0,0,0,4,760,130,104,38
1712500.0,3,3,2940,5432,3.0,0,3,4,2440,500,45,23
175000.0,3,1,1220,7300,1.0,0,0,3,1220,0,50,10
465000.0,3,2,2670,7500,1.0,0,0,4,1640,1030,57,57
552000.0,3,1,1120,2300,1.0,0,0,4,820,300,111,34
565000.0,4,2,3130,139392,2.0,0,0,4,3130,0,42,42
518000.0,4,2,1740,7500,1.0,0,0,4,1220,520,47,31
899950.0,4,3,3290,5414,2.0,0,1,3,2360,930,17,17
373000.0,3,1,1770,5720,1.5,0,0,4,1140,630,97,30
385000.0,4,2,2960,5054,2.0,0,0,3,2960,0,17,17
245000.0,2,1,1200,4880,1.0,0,0,3,980,220,80,21
375000.0,4,2,2400,6000,2.0,0,0,3,2400,0,110,78
699850.0,4,3,2690,6164,2.0,0,0,3,2690,0,21,21
450000.0,6,2,3550,11780,1.0,0,0,4,2960,590,75,75
455000.0,2,1,1310,12196,1.5,0,0,3,1310,0,53,9
650000.0,4,2,2610,4160,3.0,0,0,5,1910,700,113,113
378000.0,5,2,2760,8015,1.0,0,0,4,1600,1160,63,22
220000.0,3,2,1410,7998,1.0,0,0,4,1410,0,83,22
285500.0,4,1,1960,7950,1.0,0,0,4,1960,0,56,56
340000.0,3,2,1212,1174,3.0,0,0,3,1212,0,19,20
921000.0,4,1,2220,9496,1.0,0,0,4,1490,730,69,44
375000.0,4,2,2040,109336,1.5,0,0,4,2040,0,50,50
999000.0,4,2,2800,19168,2.0,0,0,3,2800,0,31,31
335000.0,3,1,2040,6000,1.0,0,0,3,1340,700,66,23
1920000.0,4,2,3070,34412,1.0,0,3,4,2070,1000,73,40
385000.0,2,1,830,26329,1.0,1,3,4,830,0,95,95
850000.0,4,3,4140,7089,2.0,0,0,3,3160,980,20,20
429000.0,5,2,2340,4500,2.0,0,0,3,2340,0,14,14
523950.0,3,2,1420,1282,3.0,0,0,3,1420,0,17,17
798800.0,3,2,2670,3738,1.0,0,0,3,1720,950,10,100
284000.0,3,2,1880,6008,2.0,0,0,3,1880,0,14,14
852880.0,4,3,3450,6184,2.0,0,0,3,3450,0,9,9
320000.0,3,2,1200,1400,3.0,0,0,3,1200,0,18,18
749995.0,4,3,3430,9870,2.0,0,0,3,3430,0,9,9
468500.0,3,2,1350,1186,2.0,0,0,3,1120,230,16,16
492500.0,5,2,2570,9962,2.0,0,0,3,2570,0,17,17
685000.0,4,3,2840,4637,3.0,0,0,3,2840,0,15,15
542525.0,4,2,2650,5600,2.0,0,0,3,2650,0,9,9
435000.0,3,2,1980,2674,3.0,0,0,3,1980,0,16,16
242000.0,3,1,1280,7524,1.5,0,0,4,1280,0,35,35
325000.0,4,2,2610,7091,2.0,0,0,3,2610,0,36,23
837700.0,5,2,3010,12611,2.0,0,0,3,3010,0,29,29
210000.0,1,1,930,7129,1.0,0,0,3,930,0,75,29
187500.0,3,1,1180,7000,1.0,0,0,4,1180,0,46,46
560000.0,5,1,1710,9100,1.5,0,0,4,1320,390,97,30
272000.0,3,2,1380,7476,1.0,0,0,3,1380,0,34,34
235000.0,3,1,1190,7280,1.0,0,0,4,1190,0,55,55
259000.0,3,2,1870,5909,1.0,0,0,3,1270,600,37,37
866059.0,5,3,3130,4797,2.0,0,0,3,2570,560,9,9
473000.0,2,1,900,5100,1.0,0,0,4,900,0,114,34
405000.0,3,1,1880,7400,1.0,0,0,3,1480,400,55,26
870000.0,4,4,3010,4887,2.0,0,3,4,1940,1070,72,27
475000.0,3,2,2280,5750,1.0,0,1,4,1150,1130,38,38
499500.0,3,2,2970,21907,2.0,0,0,3,2970,0,25,17
386000.0,2,2,1620,3196,2.0,0,0,3,1620,0,15,15
458000.0,4,1,1550,3000,1.5,0,0,3,1350,200,105,105
550000.0,3,1,2240,78225,2.0,0,0,5,2240,0,47,47
605500.0,3,2,2830,6536,2.0,0,0,3,2830,0,34,34
421000.0,3,2,2890,21780,2.0,0,0,3,2890,0,23,23
536000.0,4,2,1990,5948,2.0,0,0,3,1990,0,32,32
247200.0,3,1,1370,8719,1.0,0,0,3,1370,0,41,41
250000.0,2,1,1088,1360,2.0,0,0,3,1088,0,40,14
204950.0,4,1,1740,9344,1.0,0,0,3,1180,560,45,45
430000.0,3,2,1730,9000,1.0,0,0,3,1370,360,45,45
250000.0,4,2,1800,8100,2.0,0,0,3,1800,0,25,17
260000.0,3,1,1440,12888,1.0,0,2,3,1090,350,65,19
547000.0,4,1,1720,2800,1.5,0,0,4,1200,520,97,30
379900.0,5,3,2800,7350,2.0,0,0,3,2800,0,28,28
738500.0,3,2,2300,6009,1.0,0,0,3,2300,0,18,18
545000.0,4,2,2030,11585,1.0,0,0,4,1590,440,56,56
342000.0,2,1,740,6180,1.0,0,0,3,740,0,75,29
4668000.0,5,6,9640,13068,1.0,1,4,3,4820,4820,40,14
170000.0,4,1,1920,13787,1.0,0,0,4,1220,700,57,57
616000.0,4,2,2490,12929,2.0,0,0,3,2490,0,40,14
640000.0,3,2,1380,4800,1.0,0,0,3,1380,0,75,29
332000.0,3,2,1530,9406,1.0,0,0,3,1270,260,30,30
1010000.0,3,3,2420,1923,2.0,0,2,3,1840,580,17,17
380000.0,4,2,2150,37647,2.0,0,0,3,2150,0,32,32
415000.0,4,2,1610,9600,1.0,0,0,5,1610,0,56,56
1008000.0,4,3,2650,3060,2.0,0,0,3,2060,590,22,22
669000.0,4,2,2700,35362,2.0,0,0,5,2700,0,47,47
260000.0,3,1,1270,20700,1.0,0,0,2,1150,120,75,75
854000.0,4,2,3150,38865,1.0,0,0,3,2480,670,37,37
605000.0,3,2,2010,10760,2.0,0,0,3,2010,0,38,38
320000.0,3,1,860,5060,1.5,0,0,3,860,0,96,12
229950.0,3,2,1410,7466,1.0,0,0,3,1410,0,40,14
255000.0,3,1,1700,7532,1.0,0,0,3,1700,0,36,23
1170000.0,4,2,2570,6251,2.0,0,0,3,2570,0,23,23
479000.0,2,2,1230,932,2.0,0,0,3,1020,210,19,20
1200000.0,4,3,4170,9748,2.0,0,0,3,4170,0,19,20
472000.0,3,2,1180,1262,3.0,0,0,3,1180,0,13,13
198000.0,3,1,1430,7347,1.0,0,0,3,820,610,43,43
440000.0,4,2,1450,8400,1.5,0,0,4,1450,0,61,61
506000.0,3,1,2180,7700,1.0,0,0,3,1480,700,62,19
382500.0,4,2,2210,7079,2.0,0,0,3,2210,0,30,30
269500.0,2,1,1480,7276,1.0,0,0,4,940,540,45,23
560000.0,3,2,2340,3477,1.0,0,1,5,1170,1170,52,52
840000.0,4,3,3860,18334,2.0,0,0,3,3120,740,27,27
479500.0,3,2,2300,4637,2.0,0,0,3,2300,0,15,15
402000.0,3,1,1450,7375,1.0,0,0,3,1010,440,55,26
549000.0,2,2,1380,953,3.0,0,0,3,1380,0,17,17
449950.0,4,2,2470,3811,2.0,0,0,3,2470,0,24,24
493000.0,4,1,2030,18295,1.5,0,0,4,2030,0,48,48
142500.0,4,0,1440,13300,1.0,0,0,3,1440,0,75,29
250000.0,3,1,1160,6134,1.0,0,0,3,1160,0,25,17
729000.0,3,1,1580,3840,2.0,0,0,3,1580,0,115,35
465000.0,2,2,1430,1425,2.0,0,0,3,995,435,17,17
465000.0,2,2,1494,19271,2.0,1,4,3,1494,0,80,26
280000.0,4,2,1930,7207,1.0,0,0,4,1360,570,35,35
675000.0,6,1,2740,6360,1.0,0,3,3,1370,1370,70,70
667500.0,3,2,1880,3800,1.0,0,0,5,1030,850,96,96
809000.0,3,2,2590,7720,2.0,0,0,3,2590,0,35,23
400000.0,3,2,2140,11266,2.0,0,0,3,2140,0,37,37
310000.0,4,2,1870,6000,1.5,0,0,3,1870,0,67,22
435000.0,2,1,1230,3800,1.0,0,0,3,1230,0,95,69
465950.0,4,2,2340,6896,2.0,0,0,3,2340,0,22,22
1538000.0,3,2,2880,7599,1.0,0,2,3,1710,1170,65,21
253000.0,3,1,880,6600,1.0,0,0,5,880,0,78,78
330000.0,3,2,3040,7232,2.0,0,0,3,3040,0,20,20
554000.0,4,1,1120,7104,1.5,0,0,3,1120,0,77,77
350000.0,3,2,1380,3600,3.0,0,0,3,1380,0,10,100
294999.0,4,2,1660,9760,2.0,0,0,3,1660,0,29,29
1185001.0,3,2,2500,5568,2.0,0,0,5,2500,0,118,118
752000.0,4,2,2940,10382,2.0,0,0,4,2940,0,32,32
451000.0,4,2,1670,3315,2.0,0,0,3,1670,0,18,18
725000.0,4,2,2630,7505,2.0,0,0,3,2630,0,29,29
345000.0,4,2,2250,7412,1.0,0,0,4,1480,770,48,48
206000.0,3,1,1320,7000,1.0,0,0,4,1320,0,56,56
2027000.0,4,3,4100,22798,1.5,0,3,5,2540,1560,89,44
2475000.0,3,3,4340,4947,2.0,0,3,3,3060,1280,30,30
1728000.0,4,3,3700,20570,1.0,0,0,4,1850,1850,47,31
580000.0,5,2,2700,10875,1.0,0,0,4,1540,1160,61,61
430000.0,3,1,980,7200,1.0,0,0,4,980,0,73,40
720000.0,4,2,2650,11520,2.0,0,0,3,2110,540,35,23
824000.0,7,4,3670,4000,2.0,0,1,3,2800,870,59,23
936000.0,3,1,2960,12420,1.0,0,2,4,1480,1480,71,71
535000.0,4,2,3070,7201,2.0,0,0,3,3070,0,17,17
286800.0,3,2,1413,3600,2.0,0,0,3,1413,0,12,12
350000.0,2,2,1260,1347,3.0,0,0,3,1260,0,18,18
345000.0,3,2,1680,2229,2.0,0,0,3,1680,0,16,16
435000.0,3,2,1230,1238,2.0,0,0,3,1080,150,14,14
1555000.0,3,3,4360,6240,2.0,0,3,3,2960,1400,15,15
1325000.0,4,4,4420,16526,2.0,0,0,3,4420,0,10,100
461000.0,3,3,2770,6278,2.0,0,0,3,1980,790,17,17
770000.0,3,2,2910,10204,2.0,0,0,3,2910,0,33,14
1384000.0,4,3,4290,12103,1.0,0,3,3,2690,1600,26,26
330000.0,3,2,1600,26977,2.0,0,0,3,1600,0,18,18
322500.0,4,2,1820,6753,2.0,0,0,3,1820,0,29,29
1600000.0,6,5,6050,230652,2.0,0,3,3,6050,0,22,22
475000.0,3,1,1700,8432,1.0,0,0,3,1230,470,46,19
250275.0,2,1,790,11234,1.0,0,0,4,790,0,81,41
274500.0,3,2,1720,9000,1.0,0,0,4,1320,400,54,54
284950.0,3,1,990,10723,1.0,0,0,5,990,0,63,63
264950.0,4,1,1770,9011,1.0,0,0,5,1050,720,40,40
242000.0,3,2,1260,8092,1.0,0,0,3,1260,0,37,37
913000.0,4,2,3640,10576,2.0,0,0,3,3640,0,24,24
555000.0,3,1,2040,6000,1.0,0,0,5,1120,920,65,65
711000.0,4,1,1980,10800,1.0,0,0,5,990,990,75,38
403500.0,5,2,3600,17300,1.0,0,0,4,2410,1190,55,55
975000.0,4,2,4270,43386,1.0,0,0,3,2680,1590,32,32
253779.0,4,2,2030,9600,1.5,0,0,3,1430,600,76,11
384400.0,3,3,1689,1388,3.0,0,0,3,1689,0,15,15
646000.0,5,2,2870,4461,1.0,0,0,3,1650,1220,47,47
415000.0,3,1,1270,4800,1.0,0,0,3,1270,0,71,9
764000.0,4,2,2790,7938,2.0,0,0,3,2790,0,26,26
507000.0,5,3,3850,16249,2.0,0,2,3,3030,820,21,21
545500.0,3,2,1560,9361,1.5,0,0,4,1360,200,87,87
450000.0,3,1,1180,4080,1.0,0,0,4,760,420,95,95
264000.0,4,1,1820,8118,1.0,0,0,4,1080,740,43,43
650000.0,5,1,1260,4500,1.5,0,0,3,1260,0,97,20
365000.0,3,2,2640,6715,2.0,0,0,3,1680,960,32,32
343566.0,2,1,1100,4200,1.0,0,0,3,1100,0,69,18
375000.0,3,2,1950,6871,2.0,0,0,3,1950,0,26,26
295000.0,3,2,1380,8682,1.0,0,0,4,1380,0,57,57
325000.0,3,2,2200,7000,1.0,0,0,4,1280,920,46,46
265000.0,4,1,2050,7100,1.0,0,0,3,1050,1000,60,15
562000.0,5,3,2795,15101,2.0,0,0,3,2795,0,27,27
540000.0,4,2,2050,34222,2.0,0,0,4,2050,0,34,34
4489000.0,4,3,6430,27517,2.0,0,0,3,6430,0,22,22
279950.0,5,1,2150,7171,1.0,0,0,4,1460,690,53,53
540000.0,3,1,1970,8200,1.0,0,0,5,1420,550,60,60
310000.0,4,2,2660,12672,1.0,0,0,4,1740,920,63,22
190000.0,1,1,720,4800,1.0,0,0,3,720,0,109,27
440000.0,4,2,2410,4780,2.0,0,0,3,2410,0,23,23
1400000.0,3,2,2020,5500,1.5,0,3,3,1790,230,86,24
230000.0,2,1,1080,9435,1.0,0,0,3,1080,0,65,19
455000.0,3,1,1180,14292,1.0,0,0,3,1180,0,42,10
175000.0,2,1,660,5000,1.0,0,0,3,660,0,108,108
650000.0,3,1,2920,9370,1.0,0,0,4,1620,1300,42,42
3000000.0,4,4,4850,12445,2.0,1,4,5,3850,1000,34,34
192500.0,3,1,1080,8580,1.5,0,0,3,1080,0,123,18
239950.0,3,1,1670,6900,1.0,0,0,3,1170,500,45,45
175000.0,6,1,1370,5080,1.5,0,0,3,1120,250,92,92
850000.0,5,3,3450,28324,1.0,0,0,5,2350,1100,51,51
410000.0,4,2,1970,10500,1.0,0,0,3,1820,150,62,19
570000.0,4,2,2290,6738,2.0,0,0,3,2290,0,27,27
469000.0,5,2,2240,7543,1.0,0,0,3,1140,1100,57,60
559000.0,2,1,1240,6400,1.0,0,1,4,1060,180,85,85
739888.0,3,2,2420,43177,2.0,0,4,4,1690,730,34,34
568450.0,5,3,3260,58806,2.0,0,0,4,3260,0,54,54
240000.0,2,1,670,10920,1.0,0,0,3,670,0,81,24
574950.0,5,3,3160,10000,2.0,0,0,4,3160,0,43,43
180000.0,3,2,1990,6350,2.0,0,0,3,1990,0,56,12
1160000.0,4,3,4680,9700,2.0,0,0,3,3360,1320,18,18
300000.0,3,2,1700,3575,2.0,0,0,3,1700,0,23,23
630000.0,4,2,2807,9430,2.0,0,0,3,2807,0,27,27
507000.0,4,1,1770,9375,1.0,0,0,4,1170,600,55,55
287500.0,4,2,2570,9000,1.0,0,0,4,1590,980,44,44
688000.0,3,3,3450,16200,2.0,0,0,3,3450,0,40,14
424000.0,3,2,1670,7700,1.0,0,0,3,1170,500,51,21
